001300.png;Pedestrian;0.5;7;10.255;3.255;0.465;342;137;407;331;357;139;402;319
007073.png;Pedestrian;0.5;7;8.865;1.865;0.266;707;141;789;326;726;126;773;319
005744.png;Pedestrian;0.5;7;10.717;3.717;0.531;777;142;829;322;773;140;816;313
002487.png;Pedestrian;0.5;8;10.657;2.657;0.332;886;151;966;318;915;141;963;315
006299.png;Pedestrian;0.5;8;11.686;3.686;0.461;366;134;440;300;377;136;422;312
006486.png;Pedestrian;0.5;7;8.567;1.567;0.224;173;143;262;335;211;142;256;338
006337.png;Pedestrian;0.5;8;12.226;4.226;0.528;227;151;286;313;230;146;274;314
002487.png;Pedestrian;0.5;8;10.895;2.895;0.362;678;152;731;317;697;161;739;308
003591.png;Pedestrian;0.5;8;9.526;1.526;0.191;920;139;1002;304;927;122;975;297
004674.png;Pedestrian;0.5;8;14.696;6.696;0.837;481;157;531;303;484;152;526;299
004786.png;Pedestrian;0.5;7;7.754;0.754;0.108;355;154;425;335;370;131;413;343
003421.png;Pedestrian;0.5;7;8.941;1.941;0.277;485;157;553;333;499;143;543;332
006458.png;Pedestrian;0.5;8;11.439;3.439;0.430;453;159;506;311;451;144;497;308
002617.png;Pedestrian;0.5;8;13.355;5.355;0.669;305;149;381;310;319;157;361;307
000841.png;Pedestrian;0.5;8;11.457;3.457;0.432;675;155;730;309;679;143;726;304
005439.png;Pedestrian;0.5;7;6.123;-0.877;0.125;824;143;918;332;833;132;885;322
004786.png;Pedestrian;0.5;9;11.223;2.223;0.247;168;150;229;308;182;157;224;301
004546.png;Pedestrian;0.5;8;11.620;3.620;0.453;86;146;174;315;91;143;148;312
001124.png;Pedestrian;0.5;7;6.396;-0.604;0.086;243;146;341;333;237;120;326;361
007436.png;Pedestrian;0.5;8;10.921;2.921;0.365;124;149;203;307;132;149;199;308
003464.png;Pedestrian;0.5;5;6.835;1.835;0.367;922;160;1012;369;903;117;1007;366
003476.png;Pedestrian;0.5;9;14.565;5.565;0.618;471;157;546;299;479;156;528;296
005301.png;Pedestrian;0.5;7;7.149;0.149;0.021;378;158;438;331;386;156;432;317
004337.png;Pedestrian;0.5;6;7.712;1.712;0.285;1107;107;1223;343;1112;95;1203;369
003576.png;Pedestrian;0.5;7;5.606;-1.394;0.199;1044;141;1109;319;1046;108;1097;303
002529.png;Pedestrian;0.5;7;7.932;0.932;0.133;472;161;530;331;475;146;520;326
005804.png;Pedestrian;0.5;5;3.391;-1.609;0.322;827;137;917;369;825;112;931;363
002496.png;Pedestrian;0.5;16;17.436;1.436;0.090;484;169;508;240;489;142;510;248
003753.png;Pedestrian;0.5;7;7.434;0.434;0.062;727;155;800;347;726;149;778;334
006121.png;Pedestrian;0.5;7;6.608;-0.392;0.056;887;136;967;330;867;115;976;357
002775.png;Pedestrian;0.5;21;19.769;-1.231;0.059;616;168;642;232;618;158;637;241
007278.png;Pedestrian;0.5;8;10.012;2.012;0.251;499;155;566;309;504;148;549;314
004470.png;Pedestrian;0.5;9;13.116;4.116;0.457;162;159;230;298;174;144;225;313
000422.png;Pedestrian;0.5;6;5.783;-0.217;0.036;94;162;191;373;54;126;180;359
002487.png;Pedestrian;0.5;11;12.777;1.777;0.162;567;153;624;279;578;152;616;267
006804.png;Pedestrian;0.5;8;13.536;5.536;0.692;437;158;510;309;448;153;493;314
007269.png;Pedestrian;0.5;5;7.396;2.396;0.479;415;153;487;369;414;122;496;363
000764.png;Pedestrian;0.5;8;8.270;0.270;0.034;767;149;830;314;778;144;819;334
002725.png;Pedestrian;0.5;9;11.575;2.575;0.286;778;154;838;300;786;159;825;306
003849.png;Pedestrian;0.5;8;13.540;5.540;0.693;106;137;183;301;121;131;162;317
003464.png;Pedestrian;0.5;9;13.707;4.707;0.523;540;145;596;282;549;140;586;275
002583.png;Pedestrian;0.5;6;8.338;2.338;0.390;844;157;895;346;838;142;883;337
004869.png;Pedestrian;0.5;7;7.648;0.648;0.093;635;144;705;323;642;139;686;326
003464.png;Pedestrian;0.5;3;6.603;3.603;1.201;635;127;813;369;705;110;819;363
004786.png;Pedestrian;0.5;9;10.330;1.330;0.148;236;166;283;302;248;158;285;295
002583.png;Pedestrian;0.5;8;11.816;3.816;0.477;743;155;796;312;739;144;782;282
001519.png;Pedestrian;0.5;7;8.617;1.617;0.231;188;146;284;328;216;144;267;331
000764.png;Pedestrian;0.5;9;14.710;5.710;0.634;563;160;621;315;582;171;625;292
004963.png;Pedestrian;0.5;7;9.295;2.295;0.328;725;158;785;325;730;151;776;323
006121.png;Pedestrian;0.5;16;14.278;-1.722;0.108;562;140;595;223;575;119;595;234
006121.png;Pedestrian;0.5;16;17.148;1.148;0.072;469;147;491;221;470;131;485;222
002247.png;Pedestrian;0.5;9;10.380;1.380;0.153;706;133;761;298;710;124;750;288
007118.png;Pedestrian;0.5;16;20.373;4.373;0.273;737;178;768;248;747;151;766;248
003455.png;Pedestrian;0.5;15;21.327;6.327;0.422;469;170;498;250;472;144;492;254
006971.png;Pedestrian;0.5;18;20.722;2.722;0.151;897;162;926;229;895;159;915;236
006201.png;Pedestrian;0.5;8;8.246;0.246;0.031;519;157;594;306;535;156;580;311
001467.png;Pedestrian;0.5;7;12.245;5.245;0.749;218;166;277;347;230;162;270;326
007333.png;Pedestrian;0.5;15;23.651;8.651;0.577;732;165;766;257;736;150;756;266
006589.png;Pedestrian;0.5;7;12.530;5.530;0.790;844;180;910;332;835;172;894;306
007288.png;Pedestrian;0.5;7;11.214;4.214;0.602;161;160;246;334;185;145;233;329
002583.png;Pedestrian;0.5;9;14.678;5.678;0.631;713;156;753;287;719;160;760;293
006444.png;Pedestrian;0.5;6;7.821;1.821;0.304;1030;125;1161;355;1045;144;1142;374
006444.png;Pedestrian;0.5;5;7.626;2.626;0.525;37;147;167;373;28;117;137;364
001422.png;Pedestrian;0.5;8;10.699;2.699;0.337;372;141;455;312;380;146;424;311
004594.png;Pedestrian;0.5;8;12.313;4.313;0.539;543;154;602;306;546;150;583;302
002487.png;Pedestrian;0.5;12;14.550;2.550;0.212;505;153;582;266;540;152;582;271
002294.png;Pedestrian;0.5;8;9.314;1.314;0.164;684;170;731;323;684;175;733;302
003398.png;Pedestrian;0.5;8;13.118;5.118;0.640;709;149;768;320;727;169;770;298
003753.png;Pedestrian;0.5;18;22.362;4.362;0.242;500;167;518;236;504;156;521;241
002954.png;Pedestrian;0.5;8;10.910;2.910;0.364;808;182;875;322;809;174;865;319
002583.png;Pedestrian;0.5;9;10.978;1.978;0.220;778;160;829;289;783;151;821;308
000085.png;Pedestrian;0.5;9;15.701;6.701;0.745;304;177;359;304;314;153;353;309
